URL,data-bbc-container,Index,data-bbc-content-label,data-bbc-metadata,data-bbc-result,href
https://www.bbc.co.uk/iplayer/episode/m0012vhk/dolittle,more-like-this,1,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::1""}",,/iplayer/categories/films/featured
https://www.bbc.co.uk/iplayer/episode/m0012vhk/dolittle,more-like-this,2,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::2""}",,/iplayer/categories/comedy/featured
https://www.bbc.co.uk/iplayer/episode/m0012vhk/dolittle,more-like-this,3,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::3""}",,/iplayer/categories/documentaries/featured
https://www.bbc.co.uk/iplayer/episode/m0012vhk/dolittle,more-like-this,4,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::4""}",,/iplayer/categories/sport/featured
https://www.bbc.co.uk/iplayer/episode/m0012vhk/dolittle,more-like-this,5,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::5""}",,/iplayer/categories/news/featured
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,id-cta,1,iplayer-home,"{""id-cta-type"": ""statusbar-orbit""}",p00c9rpj,https://www.bbc.co.uk/usingthebbc/your-data-matters
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,header,1,menu-nav,"{""APP"":""responsive::iplayer""}",b006t1p7,https://www.bbc.co.uk/usingthebbc/cookies/what-do-i-need-to-know-about-cookies/
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,header,2,primary-nav,"{""APP"":""responsive::iplayer""}",b006t1p7-structural-2-b006t1pr,https://www.bbc.co.uk/usingthebbc/cookies/how-can-i-change-my-bbc-cookie-settings/
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,primary-nav,1,channels,"{""APP"":""responsive::iplayer""}",b006t1p7-structural-3-b00849s4,https://www.bbc.co.uk
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,primary-nav,2,channel-nav,"{""APP"":""responsive::iplayer""}",b006t1p7-structural-4-b00gwch8,#main
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,primary-nav,3,categories-nav,"{""APP"":""responsive::iplayer""}",p00c9s5l,https://www.bbc.com/
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,primary-nav,4,tv-guide,"{""APP"":""responsive::iplayer""}",,/tv/bbcparliament
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,primary-nav,5,watchlist,"{""APP"":""responsive::iplayer""}",,/tv/bbcalba
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,channel-nav,1,bbc_one,"{""APP"":""responsive::iplayer""}",b006t1p7-structural-5-b00nsfxk,https://www.bbc.co.uk/accessibility/
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,channel-nav,2,bbc_two,"{""APP"":""responsive::iplayer""}",b006t1p7-structural-6-b00tnd9k,https://session.bbc.co.uk/session?ptrt=https%3A%2F%2Fwww.bbc.co.uk%2Fiplayer%2Fepisodes%2Fb006t1p7%2Fwaterloo-road%3FseriesId%3Db006t1p7-structural-1-p00c8kz3&userOrigin=iplayer&context=iplayer
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,channel-nav,3,bbc_three,"{""APP"":""responsive::iplayer""}",b006t1p7-structural-7-b01101m3,https://www.bbc.co.uk/notifications
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,channel-nav,4,bbc_four,"{""APP"":""responsive::iplayer""}",b006t1p7-structural-8-b01m7rp9,https://www.bbc.co.uk
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,channel-nav,5,bbc_radio_one,"{""APP"":""responsive::iplayer""}",b006t1p7-structural-9-b039sprh,https://www.bbc.co.uk/news
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,categories-nav,1,drama-and-soaps,"{""APP"":""responsive::iplayer""}",p00c9rqk,https://www.bbc.com/news
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,categories-nav,2,films,"{""APP"":""responsive::iplayer""}",p00c9rrf,https://www.bbc.com/sport
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,categories-nav,3,comedy,"{""APP"":""responsive::iplayer""}",p00c9rsc,https://www.bbc.com/business
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,categories-nav,4,documentaries,"{""APP"":""responsive::iplayer""}",p00c9rt7,https://www.bbc.com/innovation
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,categories-nav,5,sport,"{""APP"":""responsive::iplayer""}",p00c9rv1,https://www.bbc.com/culture
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,contextual-cta,1,add-viewer,"{""APP"":""responsive::iplayer""}",,/iplayer/categories/drama-and-soaps/featured
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,add-list,1,slice,"{""APP"":""responsive::iplayer"",""CMSN"":""false""}",,/iplayer/categories/films/featured
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,Page,1,slice,"{""APP"":""responsive::iplayer""}",,/iplayer/categories/comedy/featured
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,Page,2,slice,"{""APP"":""responsive::iplayer""}",,/iplayer/categories/documentaries/featured
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,Page,3,slice,"{""APP"":""responsive::iplayer""}",,/iplayer/categories/sport/featured
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,Page,4,slice,"{""APP"":""responsive::iplayer""}",,/iplayer/categories/news/featured
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,Page,5,slice,"{""APP"":""responsive::iplayer""}",,/iplayer/categories/entertainment/featured
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,series-1,1,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::1"",""PGE"":1,""CTT"":""episodes"",""CMSN"":""false""}",,/iplayer/categories/scotland/featured
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,series-1,2,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::2"",""PGE"":1,""CTT"":""episodes"",""CMSN"":""false""}",,/iplayer/categories/wales/featured
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,series-1,3,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::3"",""PGE"":1,""CTT"":""episodes"",""CMSN"":""false""}",,/iplayer/categories/cbeebies/featured
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,series-1,4,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::4"",""PGE"":1,""CTT"":""episodes"",""CMSN"":""false""}",,/iplayer/categories/cbbc/featured
https://www.bbc.co.uk/iplayer/episodes/b006t1p7/waterloo-road?seriesId=b006t1p7-structural-1-p00c8kz3,series-1,5,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::5"",""PGE"":1,""CTT"":""episodes"",""CMSN"":""false""}",,/iplayer/categories/drama-and-soaps/featured
https://www.bbc.co.uk/food,id-cta,1,,"{""id-cta-type"": ""statusbar-orbit""}",,https://www.bbc.co.uk/usingthebbc/your-data-matters
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,id-cta,1,iplayer-home,"{""id-cta-type"": ""statusbar-orbit""}",p03g14d5,https://www.bbc.co.uk/usingthebbc/your-data-matters
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,header,1,menu-nav,"{""APP"":""responsive::iplayer""}",p0fty7vj,https://www.bbc.co.uk/usingthebbc/cookies/what-do-i-need-to-know-about-cookies/
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,header,2,primary-nav,"{""APP"":""responsive::iplayer""}",more-like-this,https://www.bbc.co.uk/usingthebbc/cookies/how-can-i-change-my-bbc-cookie-settings/
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,primary-nav,1,channels,"{""APP"":""responsive::iplayer""}",p03g14d5,https://www.bbc.co.uk
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,primary-nav,2,channel-nav,"{""APP"":""responsive::iplayer""}",b072vxvy,#main
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,primary-nav,3,categories-nav,"{""APP"":""responsive::iplayer""}",,https://www.bbc.com/
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,primary-nav,4,tv-guide,"{""APP"":""responsive::iplayer""}",,/tv/bbcparliament
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,primary-nav,5,watchlist,"{""APP"":""responsive::iplayer""}",,/tv/bbcalba
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,channel-nav,1,bbc_one,"{""APP"":""responsive::iplayer""}",b073gzyd,https://www.bbc.co.uk/accessibility/
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,channel-nav,2,bbc_two,"{""APP"":""responsive::iplayer""}",b07569zc,https://session.bbc.co.uk/session?ptrt=https%3A%2F%2Fwww.bbc.co.uk%2Fiplayer%2Fepisodes%2Fp0fty7vj%2Fthe-night-manager%3FseriesId%3Dp0fty7vj-structural-1-p03g13rt&userOrigin=iplayer&context=iplayer
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,channel-nav,3,bbc_three,"{""APP"":""responsive::iplayer""}",b0756bgp,https://www.bbc.co.uk/notifications
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,channel-nav,4,bbc_four,"{""APP"":""responsive::iplayer""}",b0761pkz,https://www.bbc.co.uk
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,channel-nav,5,bbc_radio_one,"{""APP"":""responsive::iplayer""}",,https://www.bbc.co.uk/news
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,categories-nav,1,drama-and-soaps,"{""APP"":""responsive::iplayer""}",,https://www.bbc.com/news
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,categories-nav,2,films,"{""APP"":""responsive::iplayer""}",,https://www.bbc.com/sport
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,categories-nav,3,comedy,"{""APP"":""responsive::iplayer""}",,https://www.bbc.com/business
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,categories-nav,4,documentaries,"{""APP"":""responsive::iplayer""}",,https://www.bbc.com/innovation
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,categories-nav,5,sport,"{""APP"":""responsive::iplayer""}",,https://www.bbc.com/culture
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,contextual-cta,1,add-viewer,"{""APP"":""responsive::iplayer""}",,/iplayer/categories/drama-and-soaps/featured
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,add-list,1,slice,"{""APP"":""responsive::iplayer"",""CMSN"":""false""}",,/iplayer/categories/films/featured
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,Page,1,content-item,"{""APP"":""responsive::iplayer""}",,/iplayer/categories/comedy/featured
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,series-1,1,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::1"",""PGE"":1,""CTT"":""episodes"",""CMSN"":""false""}",,/iplayer/categories/documentaries/featured
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,series-1,2,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::2"",""PGE"":1,""CTT"":""episodes"",""CMSN"":""false""}",,/iplayer/categories/sport/featured
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,series-1,3,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::3"",""PGE"":1,""CTT"":""episodes"",""CMSN"":""false""}",,/iplayer/categories/news/featured
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,series-1,4,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::4"",""PGE"":1,""CTT"":""episodes"",""CMSN"":""false""}",,/iplayer/categories/entertainment/featured
https://www.bbc.co.uk/iplayer/episodes/p0fty7vj/the-night-manager?seriesId=p0fty7vj-structural-1-p03g13rt,series-1,5,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::5"",""PGE"":1,""CTT"":""episodes"",""CMSN"":""false""}",,/iplayer/categories/music/featured
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,id-cta,1,iplayer-home,"{""id-cta-type"": ""statusbar-orbit""}",p089gyp5,https://www.bbc.co.uk/usingthebbc/your-data-matters
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,header,1,menu-nav,"{""APP"":""responsive::iplayer""}",p089g8rs,https://www.bbc.co.uk/usingthebbc/cookies/what-do-i-need-to-know-about-cookies/
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,header,2,primary-nav,"{""APP"":""responsive::iplayer""}",more-like-this,https://www.bbc.co.uk/usingthebbc/cookies/how-can-i-change-my-bbc-cookie-settings/
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,primary-nav,1,channels,"{""APP"":""responsive::iplayer""}",p089gyp5,https://www.bbc.co.uk
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,primary-nav,2,channel-nav,"{""APP"":""responsive::iplayer""}",p089gyxd,#main
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,primary-nav,3,categories-nav,"{""APP"":""responsive::iplayer""}",,https://www.bbc.com/
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,primary-nav,4,tv-guide,"{""APP"":""responsive::iplayer""}",,/tv/bbcparliament
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,primary-nav,5,watchlist,"{""APP"":""responsive::iplayer""}",,/tv/bbcalba
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,channel-nav,1,bbc_one,"{""APP"":""responsive::iplayer""}",p089j7rb,https://www.bbc.co.uk/accessibility/
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,channel-nav,2,bbc_two,"{""APP"":""responsive::iplayer""}",p089j7yq,https://session.bbc.co.uk/session?ptrt=https%3A%2F%2Fwww.bbc.co.uk%2Fiplayer%2Fepisodes%2Fp089g8rs%2Fnormal-people%3FseriesId%3Dp089g8rs-structural-1-p089g8vv&userOrigin=iplayer&context=iplayer
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,channel-nav,3,bbc_three,"{""APP"":""responsive::iplayer""}",p089j889,https://www.bbc.co.uk/notifications
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,channel-nav,4,bbc_four,"{""APP"":""responsive::iplayer""}",p089j8dm,https://www.bbc.co.uk
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,channel-nav,5,bbc_radio_one,"{""APP"":""responsive::iplayer""}",p089j8jy,https://www.bbc.co.uk/news
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,categories-nav,1,drama-and-soaps,"{""APP"":""responsive::iplayer""}",,https://www.bbc.com/news
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,categories-nav,2,films,"{""APP"":""responsive::iplayer""}",,https://www.bbc.com/sport
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,categories-nav,3,comedy,"{""APP"":""responsive::iplayer""}",,https://www.bbc.com/business
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,categories-nav,4,documentaries,"{""APP"":""responsive::iplayer""}",,https://www.bbc.com/innovation
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,categories-nav,5,sport,"{""APP"":""responsive::iplayer""}",,https://www.bbc.com/culture
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,contextual-cta,1,add-viewer,"{""APP"":""responsive::iplayer""}",,/iplayer/categories/drama-and-soaps/featured
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,add-list,1,slice,"{""APP"":""responsive::iplayer"",""CMSN"":""false""}",,/iplayer/categories/films/featured
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,Page,1,content-item,"{""APP"":""responsive::iplayer""}",,/iplayer/categories/comedy/featured
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,series-1,1,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::1"",""PGE"":1,""CTT"":""episodes"",""CMSN"":""false""}",,/iplayer/categories/documentaries/featured
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,series-1,2,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::2"",""PGE"":1,""CTT"":""episodes"",""CMSN"":""false""}",,/iplayer/categories/sport/featured
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,series-1,3,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::3"",""PGE"":1,""CTT"":""episodes"",""CMSN"":""false""}",,/iplayer/categories/news/featured
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,series-1,4,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::4"",""PGE"":1,""CTT"":""episodes"",""CMSN"":""false""}",,/iplayer/categories/entertainment/featured
https://www.bbc.co.uk/iplayer/episodes/p089g8rs/normal-people?seriesId=p089g8rs-structural-1-p089g8vv,series-1,5,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::5"",""PGE"":1,""CTT"":""episodes"",""CMSN"":""false""}",,/iplayer/categories/music/featured
https://www.bbc.co.uk/iplayer/categories/food/featured,id-cta,1,iplayer-home,"{""id-cta-type"": ""statusbar-orbit""}",m000xvdj,https://www.bbc.co.uk/usingthebbc/your-data-matters
https://www.bbc.co.uk/iplayer/categories/food/featured,header,1,menu-nav,"{""APP"":""responsive::iplayer""}",b09lb55q,https://www.bbc.co.uk/usingthebbc/cookies/what-do-i-need-to-know-about-cookies/
https://www.bbc.co.uk/iplayer/categories/food/featured,header,2,primary-nav,"{""APP"":""responsive::iplayer""}",b0071y6r,https://www.bbc.co.uk/usingthebbc/cookies/how-can-i-change-my-bbc-cookie-settings/
https://www.bbc.co.uk/iplayer/categories/food/featured,primary-nav,1,channels,"{""APP"":""responsive::iplayer""}",m0029lg0,https://www.bbc.co.uk
https://www.bbc.co.uk/iplayer/categories/food/featured,primary-nav,2,channel-nav,"{""APP"":""responsive::iplayer""}",m002c8w1,#main
https://www.bbc.co.uk/iplayer/categories/food/featured,primary-nav,3,categories-nav,"{""APP"":""responsive::iplayer""}",b079yyjs,https://www.bbc.com/
https://www.bbc.co.uk/iplayer/categories/food/featured,primary-nav,4,tv-guide,"{""APP"":""responsive::iplayer""}",,/tv/bbcparliament
https://www.bbc.co.uk/iplayer/categories/food/featured,primary-nav,5,watchlist,"{""APP"":""responsive::iplayer""}",,/tv/bbcalba
https://www.bbc.co.uk/iplayer/categories/food/featured,channel-nav,1,bbc_one,"{""APP"":""responsive::iplayer""}",p0g4tg0w,https://www.bbc.co.uk/accessibility/
https://www.bbc.co.uk/iplayer/categories/food/featured,channel-nav,2,bbc_two,"{""APP"":""responsive::iplayer""}",m0026q82,https://session.bbc.co.uk/session?ptrt=https%3A%2F%2Fwww.bbc.co.uk%2Fiplayer%2Fcategories%2Ffood%2Ffeatured&userOrigin=iplayer&context=iplayer
https://www.bbc.co.uk/iplayer/categories/food/featured,channel-nav,3,bbc_three,"{""APP"":""responsive::iplayer""}",m0025gqs,https://www.bbc.co.uk/notifications
https://www.bbc.co.uk/iplayer/categories/food/featured,channel-nav,4,bbc_four,"{""APP"":""responsive::iplayer""}",m0026jwr,https://www.bbc.co.uk
https://www.bbc.co.uk/iplayer/categories/food/featured,channel-nav,5,bbc_radio_one,"{""APP"":""responsive::iplayer""}",m0026ctg,https://www.bbc.co.uk/news
https://www.bbc.co.uk/iplayer/categories/food/featured,categories-nav,1,drama-and-soaps,"{""APP"":""responsive::iplayer""}",b00mf3h1,https://www.bbc.com/news
https://www.bbc.co.uk/iplayer/categories/food/featured,categories-nav,2,films,"{""APP"":""responsive::iplayer""}",b00fm6nk,https://www.bbc.com/sport
https://www.bbc.co.uk/iplayer/categories/food/featured,categories-nav,3,comedy,"{""APP"":""responsive::iplayer""}",m001yzql,https://www.bbc.com/business
https://www.bbc.co.uk/iplayer/categories/food/featured,categories-nav,4,documentaries,"{""APP"":""responsive::iplayer""}",b007ybc9,https://www.bbc.com/innovation
https://www.bbc.co.uk/iplayer/categories/food/featured,categories-nav,5,sport,"{""APP"":""responsive::iplayer""}",b00v36rx,https://www.bbc.com/culture
https://www.bbc.co.uk/iplayer/categories/food/featured,module-featured-category-food-featured,1,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1""}",,/iplayer/categories/drama-and-soaps/featured
https://www.bbc.co.uk/iplayer/categories/food/featured,module-featured-category-food-featured,2,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::1"",""GID"":""m000xvdj""}",,/iplayer/categories/films/featured
https://www.bbc.co.uk/iplayer/categories/food/featured,module-featured-category-food-featured,3,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::2"",""GID"":""m000xvdj""}",,/iplayer/categories/comedy/featured
https://www.bbc.co.uk/iplayer/categories/food/featured,module-featured-category-food-featured,4,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::3"",""GID"":""m000xvdj""}",,/iplayer/categories/documentaries/featured
https://www.bbc.co.uk/iplayer/categories/food/featured,module-featured-category-food-featured,5,content-item,"{""APP"":""responsive::iplayer"",""POS"":""1::4"",""GID"":""m000xvdj""}",,/iplayer/categories/sport/featured
https://www.bbc.co.uk/iplayer/categories/food/featured,module-group-category-food-1-scrumptious-summer-foods,1,content-item,"{""APP"":""responsive::iplayer"",""POS"":""2""}",,/iplayer/categories/archive/featured
https://www.bbc.co.uk/iplayer/categories/food/featured,module-group-category-food-1-scrumptious-summer-foods,2,content-item,"{""APP"":""responsive::iplayer"",""POS"":""2::1"",""GID"":""m002b8r1""}",,/iplayer/categories/audio-described/featured
https://www.bbc.co.uk/iplayer/categories/food/featured,module-group-category-food-1-scrumptious-summer-foods,3,content-item,"{""APP"":""responsive::iplayer"",""POS"":""2::2"",""GID"":""m002b8r1""}",,/iplayer/categories/signed/featured
https://www.bbc.co.uk/iplayer/categories/food/featured,module-group-category-food-1-scrumptious-summer-foods,4,content-item,"{""APP"":""responsive::iplayer"",""POS"":""2::3"",""GID"":""m002b8r1""}",,/iplayer/categories/northern-ireland/featured
https://www.bbc.co.uk/iplayer/categories/food/featured,module-group-category-food-1-scrumptious-summer-foods,5,content-item,"{""APP"":""responsive::iplayer"",""POS"":""2::4"",""GID"":""m002b8r1""}",,/iplayer/categories/scotland/featured
https://www.bbc.co.uk/iplayer/categories/food/featured,module-group-category-food-2-best-of-mary-berry,1,content-item,"{""APP"":""responsive::iplayer"",""POS"":""3::1"",""GID"":""m001y3rl""}",,/iplayer/categories/news/featured
https://www.bbc.co.uk/iplayer/categories/food/featured,module-group-category-food-2-best-of-mary-berry,2,content-item,"{""APP"":""responsive::iplayer"",""POS"":""3::2"",""GID"":""m001y3rl""}",,/iplayer/categories/entertainment/featured
https://www.bbc.co.uk/iplayer/categories/food/featured,module-group-category-food-2-best-of-mary-berry,3,content-item,"{""APP"":""responsive::iplayer"",""POS"":""3::3"",""GID"":""m001y3rl""}",,/iplayer/categories/music/featured
https://www.bbc.co.uk/iplayer/categories/food/featured,module-group-category-food-2-best-of-mary-berry,4,content-item,"{""APP"":""responsive::iplayer"",""POS"":""3::4"",""GID"":""m001y3rl""}",,/iplayer/categories/food/featured
